uuid,Void/Retire,Fully specified name:en,Short name:en,Description,Data class,Data type,Complex data handler,Allow decimals,Units,Normal high,Normal low,Members,Answers,_version:1,_order:1000
fcf01ab4-8df5-4fda-931f-fc0dd5f327cf,,83,,,Misc,N/A,,,,,,,,,
509dbaba-c49b-4fc9-8c8f-27302783a5d0,,84,,,Misc,N/A,,,,,,,,,
76a3680f-a43c-4d8a-a4b1-f86572fe6abe,,85,,,Misc,N/A,,,,,,,,,
3eaf509b-9b3d-4692-b645-424de9c50132,,11,,,Misc,N/A,,,,,,,,,
e6a2bfd5-eb03-4606-8c95-5e94befcf11a,,12,,,Misc,N/A,,,,,,,,,
70859894-bfad-4d44-ae7a-8ac7014db8bf,,13,,,Misc,N/A,,,,,,,,,
66c64e6a-8038-4a0c-bbd6-1b43803014af,,14,,,Misc,N/A,,,,,,,,,
4407fe68-7acd-42b5-848e-a4d3aa172915,,15,,,Misc,N/A,,,,,,,,,
f58e7f2e-2037-4431-bcad-ab84b3ca4c5b,,16,,,Misc,N/A,,,,,,,,,
37127ad0-fd91-4982-b2f7-754abdde0c37,,17,,,Misc,N/A,,,,,,,,,
4210027a-73a2-4c46-a8ea-6ff081900b93,,18,,,Misc,N/A,,,,,,,,,
ce932dd6-9bca-4810-b201-b8f719ed84a7,,21,,,Misc,N/A,,,,,,,,,
5616c668-a9f4-489a-813d-671b813e867f,,22,,,Misc,N/A,,,,,,,,,
4b2c06d9-fde2-435f-b501-473282bbb0c3,,23,,,Misc,N/A,,,,,,,,,
c59e4ef6-c7f4-4560-9a2e-3cafa91f1a9e,,24,,,Misc,N/A,,,,,,,,,
0b887715-f9ff-4764-83cd-d37904a4f4bd,,25,,,Misc,N/A,,,,,,,,,
d1ce6562-ed24-4dcf-90b6-24548f43bd4e,,26,,,Misc,N/A,,,,,,,,,
be04fb8c-62e1-4add-a948-baf3700c26b9,,27,,,Misc,N/A,,,,,,,,,
bbde421d-fac1-4672-a334-96be5e3c680d,,28,,,Misc,N/A,,,,,,,,,
4e2f5cbe-3395-4aab-ac55-8031b3331213,,31,,,Misc,N/A,,,,,,,,,
5a5d2296-82cb-4ccd-8401-b2e7cba3b844,,32,,,Misc,N/A,,,,,,,,,
b38907ff-8922-41d8-a372-3fe4be3af6a7,,33,,,Misc,N/A,,,,,,,,,
430798dc-6f79-4e89-9f3d-a97f9c36b8e0,,34,,,Misc,N/A,,,,,,,,,
29e45116-b102-40d3-a08a-91e46988277b,,35,,,Misc,N/A,,,,,,,,,
6753d2fa-4a43-41f6-b916-501b4bebe18d,,36,,,Misc,N/A,,,,,,,,,
278b12a3-6267-43be-975e-2b8eecd0fab0,,37,,,Misc,N/A,,,,,,,,,
95c8fad0-9edc-47c2-b9f9-7600a2cb4c85,,38,,,Misc,N/A,,,,,,,,,
fcb1d1e5-4931-4ff9-8a02-b3206e8540f5,,41,,,Misc,N/A,,,,,,,,,
1a307427-a823-4cb1-aada-9fbde0172eca,,42,,,Misc,N/A,,,,,,,,,
cc575f5b-9f96-4617-a048-e749f2f5fb40,,43,,,Misc,N/A,,,,,,,,,
1f827d2e-6f6e-4120-8a7b-c3c71ea8c7e6,,44,,,Misc,N/A,,,,,,,,,
02eb452f-2dee-4734-9570-8434f317abc2,,45,,,Misc,N/A,,,,,,,,,
5ca1608c-2b8e-479a-8a95-560909dd5a0e,,46,,,Misc,N/A,,,,,,,,,
ee59c7d9-0c33-4da2-b0c7-b146c278a7c4,,47,,,Misc,N/A,,,,,,,,,
e84c8c8c-a858-4ec6-b905-0f1eefc7980e,,48,,,Misc,N/A,,,,,,,,,
9ef1b4ac-b595-4ed6-91d1-8b3c3d20d310,,Missing Permanent teeth Comment,Missing Teeth,,Misc,Text,,,,,,,,,
6adc73c4-bfab-4aa9-9059-8e5c35e58d25,,Missing Deciduous teeth Comment,,,Misc,Text,,,,,,,,,
9aeb6a99-1eeb-4ad4-9a3a-c7fc5093587b,,Carious teeth comment,Carious Teeth,,Misc,Text,,,,,,,,,
4c77962e-cbf3-4c9c-a52d-8c5d5f7f5efc,,Future appointment scheduled?,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
7b914de5-73ce-433a-a4c4-d2f5547376cb,,Refer to Nutrition Service,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
690625da-ce72-423e-9244-ee4d811d336f,,Treatment Not Started,,,Misc,N/A,,,,,,,,,
d7a15256-7f1a-46c4-86b9-d3480ad1a1b7,,Refer to Social Work Service - Patient,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
f6941b59-c9ec-4d77-8c64-9195b39a124c,,Refer to Social Work Service - Client,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
fb7945ba-3b3f-4f40-9ec9-43065ce4f900,,Social Work Treatment Status Comment - Client,,,Misc,Text,,,,,,,,,
0a08270b-8bd0-4e27-b8fa-fc076b1efdf2,,Refer to Speech Service - under 2yrs,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
1fc47f07-6112-42da-aab0-b7b06dbd516c,,Refer to Speech Service - over 2yrs,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
a56ed815-d3da-42f8-ad42-8f6fcf76e8f3,,ENT Treatment Status Comment,,,Misc,Text,,,,,,,,,
896e7e08-7202-456d-8843-89ffc8f5820b,,Refer to Dental Service,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
3b701f3b-bd27-46be-acd8-10aec50284e7,,Surgery Treatment Status Comment,,,Misc,Text,,,,,,,,,
b5bff1e7-5020-424a-8fa4-489e45bc0f15,,Patient Treatment Plan Comment,,,Misc,Text,,,,,,,,,
e9b34d2b-fa7d-43d8-95ce-0e28918a5278,,Date of Assessment,,,Misc,Date,,,,,,,,,
adf663de-230d-4269-b75d-f23946ea0cc6,,ENT Chief Complaint,,,Misc,Text,,,,,,,,,
3d60de8a-611f-495f-86db-83b41dc6d56c,,Date of Intervention,,,Misc,Date,,,,,,,,,
96591528-e9b5-4a7e-876f-4e881c967edc,,Date of Diagnosis,,,Misc,Date,,,,,,,,,
3e25dfbd-4bd0-4cf5-8179-fa09b7fb667b,,Other,,,Misc,N/A,,,,,,,,,
4efdf0f2-7fb2-45bd-8614-a8e8ebb23321,,Radio,,,Misc,N/A,,,,,,,,,
e30b09e6-3c8d-484b-992b-f27508506943,,Other - Specify in Note,,,Misc,N/A,,,,,,,,,
1b018067-88ae-400b-a17c-e300b2f1d8a7,,Rotation Advancement and Variants (Millard),,,Misc,N/A,,,,,,,,,
a867c049-2257-4cc8-aaa1-1e0506eca84d,,Straight Line Repair,,,Misc,N/A,,,,,,,,,
cc4b3fcc-35a9-4517-b6d5-704de3935050,,Fisher,,,Misc,N/A,,,,,,,,,
fca2d9f8-7e44-482a-8f56-ea9087e926fd,,Rose Thompson (Oxford Modification),,,Misc,N/A,,,,,,,,,
aa84c065-9153-474f-a7bd-7a88da80aa32,,Quadrilateral Flap Variant (Le Mesurier),,,Misc,N/A,,,,,,,,,
ddfd97e5-9cf4-4ef7-b352-1b60907cf381,,Millard Type Variant (Forked Flap),,,Misc,N/A,,,,,,,,,
901e560c-21c3-4900-850d-eff59059e157,,Rose Thompson (Veau III),,,Misc,N/A,,,,,,,,,
e90b5901-9f8f-419a-8d47-e8c84fc90e1e,,Mulliken Type Variant,,,Misc,N/A,,,,,,,,,
0009f8b6-9863-4dab-817e-98037d020c15,,Two-stage Repair,,,Misc,N/A,,,,,,,,,
4b7a3340-6cda-4a41-ad94-cf11d84c24ad,,Open,,,Misc,N/A,,,,,,,,,
2c520434-660c-40c5-9ea9-848c197e1a12,,Closed,,,Misc,N/A,,,,,,,,,
a761c8ad-6363-4fa7-9e8a-6a8bdd9304c1,,Late Repair,,,Misc,N/A,,,,,,,,,
915bff5a-b806-4c27-8fce-7c72bf2d6f51,,Langenbeck Variant,,,Misc,N/A,,,,,,,,,
a7d3e8df-4a19-4f42-afdb-77df8f247aca,,Pushback Variant,,,Misc,N/A,,,,,,,,,
25b98ac4-dcc4-48a5-8bb6-54a0d51a892d,,IVVP,,,Misc,N/A,,,,,,,,,
5e67e185-0bb2-432c-8b04-442c02acff09,,Veau-Wardill-Kilner Variant (Two Long Flap),,,Misc,N/A,,,,,,,,,
ccb16112-679f-4221-a2fb-d4ec34fc758b,,Veau-Wardill V-Y Retroposition Procedure for Partial Cleft Palate,,,Misc,N/A,,,,,,,,,
2d9d48f2-342d-4cfa-91f1-61e5ee8707a0,,Furlow's Procedure (Double Opposing Z-plasty),,,Misc,N/A,,,,,,,,,
0a10bf94-f374-4437-ad63-119ce1c4ac18,,Delaire Two Stage Repair,,,Misc,N/A,,,,,,,,,
50010b34-ab02-402e-804c-f9134f3c8416,,Two Flap Palatoplasty and Variants,,,Misc,N/A,,,,,,,,,
171997bc-70b2-4350-a5bf-d2a3dcd334d4,,Fistula Closure,,,Misc,N/A,,,,,,,,,
c2f48579-da4d-45a4-9858-998eefe8f5f3,,FAMM Flap (Facial Artery Musculomucosaflap),,,Misc,N/A,,,,,,,,,
e01dde48-37fc-4908-be7b-341b1e2aba6d,,Alloplastic Material (Alloderm),,,Misc,N/A,,,,,,,,,
c7e6fa73-5c90-460b-9c7c-d62357c377fd,,Secondary Furlow,,,Misc,N/A,,,,,,,,,
db180767-5c7f-4601-af35-26b023a9fd43,,Palatoplasty,,,Misc,N/A,,,,,,,,,
ec43dd23-cefa-4281-9bb4-39392188ae00,,Pharyngeal Flap,,,Misc,N/A,,,,,,,,,
6128f20b-9242-4275-a66e-122ce45ea03a,,Alveolar Bone Graft surgery,,,Misc,N/A,,,,,,,,,
147310fb-637a-4057-b09d-e989e44256e5,,Date of Event,,,Misc,Date,,,,,,,,,
6d2c8b37-17c6-40c2-a0bb-b0384376670d,,Surgery Date,,,Misc,Date,,,,,,,,,
e0c5d831-8e81-4f95-a72a-83c7c764bea8,,Patient Death,,,Misc,N/A,,,,,,,,,
3634d209-f4fb-4d7b-b437-0b09446fc5b3,,Patient Injury,,,Misc,N/A,,,,,,,,,
3642bad0-fead-4dc2-be3f-ff172533325d,,Serious Complication,,,Misc,N/A,,,,,,,,,
fd5179aa-0d07-4cca-911f-17e704b00e4d,,During surgery,,,Misc,N/A,,,,,,,,,
8b0fb305-f7b4-42c9-81c4-c984cec594ea,,After leaving hospital,,,Misc,N/A,,,,,,,,,
dbe20e95-69e9-416f-90f3-8efce73ce075,,Fistula,,,Misc,Boolean,,,,,,,,,
b3c5f6e4-7a85-48c0-9b6f-f3d3e55504ca,,Excessive bleeding dropdown,,,Misc,Coded,,,,,,,,,
c48c66ed-75bd-4fbf-8d0a-c91839b7b428,,Respiratory Arrest dropdown,,,Misc,Coded,,,,,,,,,
e84840e6-216a-4abc-a1c7-dba6be8799fd,,Longitudinal,,,Misc,N/A,,,,,,,,,
0faaf89f-29eb-45ab-97d4-74535cca4c80,,Transverse - small <50mm,,,Misc,N/A,,,,,,,,,
54541e86-ed3b-4fa3-9264-8ea6914ade08,,Transverse - medium 50 - 100mm,,,Misc,N/A,,,,,,,,,
e2a0e3cd-fe3a-48ca-b282-41dd59c7af55,,Transverse - large > 100mm,,,Misc,N/A,,,,,,,,,
f4d5de18-e8d8-4996-85cf-c237c04b14e4,,Hard Palate - anterior,,,Misc,N/A,,,,,,,,,
20b416dd-e9b9-4182-befe-7c2278aa3870,,Hard Palate - middle,,,Misc,N/A,,,,,,,,,
33dd83c0-f08c-4354-8c0d-77ccfaed0899,,Hard Palate - posterior,,,Misc,N/A,,,,,,,,,
c7d521f8-1906-4712-90b5-fca071141f8a,,Soft Palate site,,,Misc,N/A,,,,,,,,,
7d498643-67b8-41d7-b4df-b6abcc3021e3,,PreOperative,,,Misc,N/A,,,,,,,,,
7c11273d-812d-44be-a934-7e6190c87874,,While in Hospital,,,Misc,N/A,,,,,,,,,
52023d78-fb89-4c63-ad02-a01025d5c9e0,,Evaluation at Registration,,,Misc,Numeric,,,,,,,,,
beb3a98c-f83d-4f04-8acf-4b9805e2b71a,,Evaluation Date,,,Misc,Date,,,,,,,,,
8baadb26-003f-4527-957f-b93a33b81b7d,TRUE,Alveolar width,,,Misc,Numeric,,,,,,,,,
2cb36604-f672-4bdb-bafb-0ecf8e41759d,,Operation date,,,Misc,Date,,,,,,,,,
6fec26d8-da96-404d-af65-7db7f05567cd,,Cleft Palate width,Cleft Palate Width (cm),,Misc,Numeric,,TRUE,,,,,,,
34f47548-8243-4fc3-b5ba-0f9896e7316c,,Palatal self size,,,Misc,Numeric,,TRUE,,,,,,,
d349de6f-dc58-4940-a768-a55a58ab9d91,,Ratio,,,Misc,Numeric,,TRUE,,,,,,,
614bffc2-7f61-42b3-8c8d-728fb6636a2f,,Type of Cleft Palate I,,,Misc,N/A,,,,,,,,,
7b04a058-e4e3-4d31-9240-799396fb5e97,,Type of Cleft Palate II,,,Misc,N/A,,,,,,,,,
14d2efae-ed4c-4b67-9d57-e9fc87f40eaf,,Type of Cleft Palate III,,,Misc,N/A,,,,,,,,,
9584d756-ea81-46b1-bd72-0998b950d486,,Type of Cleft Palate IV,,,Misc,N/A,,,,,,,,,
5536694d-b3f2-4180-804a-ee148ca82f7b,,Speech Intervention Service-specific Info 0 - 3yrs,,,Misc,Text,,,,,,,,,
f20c2549-1696-4634-bebe-4a6e3dd5b8d7,,Speech Intervention Service-specific Info 3yrs and older,,,Misc,Text,,,,,,,,,
b3c5677d-4004-435c-8f82-84d20c538d61,,Before conception,,,Misc,N/A,,,,,,,,,
ad246f38-5a24-4872-97b5-b10f8b44a210,,During pregnancy,,,Misc,N/A,,,,,,,,,
c241790b-5e28-4612-babd-a0fb573f8f04,,Before conception and during pregnancy,,,Misc,N/A,,,,,,,,,
7bc8d97d-2c15-4254-af6c-bf2b4e3a02ab,,Diagnosis and Etiology,,,Misc,Text,,,,,,,,,
8bba28d7-f07e-4d1e-99c9-9df47c10bd2c,,Treatment Objectives,,,Misc,Text,,,,,,,,,
2eb60280-36dc-4972-adeb-ca732bf2828c,,Prognosis,,,Misc,Text,,,,,,,,,
719a6210-8ee7-458b-9f70-31f29f1a5cb1,,Type of Appliance,,,Misc,Text,,,,,,,,,
0615f309-2773-4063-bd09-b6e5633b9600,,Bracket System and Slot,,,Misc,Text,,,,,,,,,
deff4435-bc6b-4178-b6fa-3b5df74ca4d3,,Treatment Plan,,,Misc,Text,,,,,,,,,
a3293119-9467-4fc3-9114-57d677fa7725,,Frontal,,,Misc,Boolean,,,,,,,,,
e1b38604-d1a1-4450-bd01-cd39fb0e7051,,Before Treatment Frontal Smiling image,,,Misc,Boolean,,,,,,,,,
7e13437f-0762-460a-be82-8dbc0aa983c2,,Before Treatment Frontal image,,,Misc,Boolean,,,,,,,,,
5f78b897-4717-461d-820c-47ab0c3194a0,,Before Treatment Profile Image,,,Misc,Boolean,,,,,,,,,
a5d68646-c91c-4428-a869-13ad3a0f4c58,,Before Treatment Anterior in Occlusion Image,,,Misc,Boolean,,,,,,,,,
20935827-1178-4a20-ab7b-58cc5246d6e3,,Before Treatment Left Molar Image,,,Misc,Boolean,,,,,,,,,
8ab54b9f-a735-41f2-a025-a4d592ccad4a,,Before Treatment Right Molar Image,,,Misc,Boolean,,,,,,,,,
24f76a77-1cbf-4574-89b7-238a42828f80,,Before Treatment Upper Arch Image,,,Misc,Boolean,,,,,,,,,
55a5a894-6336-4d4f-a4a3-180808f1d105,,Before Treatment Lower Arch Image,,,Misc,Boolean,,,,,,,,,
53da0376-a564-49ec-8e51-9f5ca89b323d,,Before Treatment Over Jet Image,,,Misc,Boolean,,,,,,,,,
d4222593-fd28-4b7e-8220-e45630dc5f1f,,Before Treatment Profile at 45 degree image,,,Misc,Datetime,,,,,,,,,
53e3be63-609a-42b3-afd3-89e1eac4a7ce,,During first trimester,,,Misc,N/A,,,,,,,,,
7e617c63-9166-4189-a6a8-16984a2a22ba,,During second trimester,,,Misc,N/A,,,,,,,,,
5cce2132-13d4-4780-b4cb-0a53a6b2f92b,,During third trimester,,,Misc,N/A,,,,,,,,,
086b3012-1437-49b3-b90f-3720639b67a1,,Vitamin comment,,,Misc,Text,,,,,,,,,
fb2f3a5b-f050-4c1b-bf1e-bfb560ac0bcb,,Dental Treatment Plan Comment,Comment,,Misc,Text,,,,,,,,,
8773de24-91ea-488c-81d0-828ea8fc559f,,ROA,,,Misc,N/A,,,,,,,,,
2cd5a3e7-56af-4083-b7c8-c35b9f4e0001,,FOA,,,Misc,N/A,,,,,,,,,
2c4d435f-d5b1-45f6-bbe3-072966606001,,Status of Alveolar Cleft,,,Misc,Text,,,,,,,,,
f240b89b-9754-4191-a67c-767e97eacba6,,Before Treatment Frontal image test,,,Image,Complex,ImageUrlHandler,,,,,,,,
6a249ef0-214d-4c30-9aa9-a06b9eff855c,,OPG (orthopantomography),,,Radiology,Text,,,,,,,,,
7fb8e1d2-2a32-4fef-9552-ada974a2d508,,Occlusal (IntraOral Xray),,,Radiology,Text,,,,,,,,,
ae0d1ec1-b11a-4730-9d23-0d6e3d47c589,,Periapical (IntraOral Xray),,,Radiology,Text,,,,,,,,,
778347ba-8439-4c56-ae98-1f9b5c5519e6,,Bitewing (IntraOral Xray),,,Radiology,Text,,,,,,,,,
5439da91-120e-45bc-9bef-e1cd9be3cd74,,Cephalometric,,,Radiology,Text,,,,,,,,,
1509c045-8903-4d22-904c-0746b37185d3,,Before Treatment Image - Frontal,,,Image,Complex,ImageUrlHandler,,,,,,,,
f5b01e49-b80b-4f3b-bb03-e29ec7bb445c,,Before Treatment Image - Frontal Smiling,,,Image,Complex,ImageUrlHandler,,,,,,,,
bc5759f0-2603-4c76-a03b-133196052542,,Before Treatment Image - Profile,,,Image,Complex,ImageUrlHandler,,,,,,,,
9157b202-1aae-465a-a113-3186fb7e7356,,Before Treatment Image - Profile at 45 degrees,,,Image,Complex,ImageUrlHandler,,,,,,,,
5660b2d2-2a82-48be-b22f-853e00db65ca,,Before Treatment Image - Anterior in Occlusion,,,Image,Complex,ImageUrlHandler,,,,,,,,
9d24d10f-483e-42a5-8f6d-2ffb105551df,,Before Treatment Image - Left Molar,,,Image,Complex,ImageUrlHandler,,,,,,,,
f325607d-0f85-43d8-8183-436a7de76d0b,,Before Treatment Image - Right Molar,,,Image,Complex,ImageUrlHandler,,,,,,,,
35505d75-27d0-4dee-9a6d-010e49735992,,Before Treatment Image - Upper Arch,,,Image,Complex,ImageUrlHandler,,,,,,,,
7be448e1-1bf4-44b2-a53e-d5ec15a3d885,,Before Treatment Image - Lower Arch,,,Image,Complex,ImageUrlHandler,,,,,,,,
5e4bc3ce-4b20-42f0-8de9-a7516c6c5038,,Before Treatment Image - Over Jet,,,Image,Complex,ImageUrlHandler,,,,,,,,
d56662b0-2d71-4707-ac78-dd9d0a515b5f,,Medication 1,,,Misc,Text,,,,,,,,,
8218ff19-99e9-4ee5-83ce-ea464309f659,,Medication 2,,,Misc,Text,,,,,,,,,
49ad65c5-8d6f-463f-8061-cbb8862538ad,,Speech Intelligibility and Understandability - Understandable,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
e2e0bc06-00e1-4330-8fb2-3e6aace13632,,Speech Intelligibility and Understandability - Hard to Understand,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
c0d11cab-2fdc-4529-a8be-882132914e9f,,Speech Intelligibility and Understandability - Often Hard to Understand,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
49b5673c-3847-48fb-ab29-560d8a951a33,,Speech Intelligibility and Understandability - Hard to Understand Most of the time,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
18cda3d8-4162-4d86-83ff-fa03a8b97f06,,Speech Intelligibility and Understandability - Isolated words understandable,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
a3c51b4e-2e21-4717-a73d-da5fc6e0f142,,Septal Deviation,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
555cc22a-9577-4f2d-b35a-c921b780d152,TRUE,Clinic Member,,,Misc,Coded,,,,,,,,,
1fc403af-4c78-43c3-b426-fb8274c2020a,,Lip/Nose revision,Lip/Nose Revision,,Misc,Coded,,,,,,,,,
26e2f1db-34b3-4a4e-b10f-1ce6332b8418,,Cleft Surgery Type,Surgery Type,,ConvSet,Coded,,,,,,,,,
bbc6cf21-7614-4b60-b456-79c1d23ea87a,TRUE,Swahili,,,Misc,N/A,,,,,,,,,
0082e6f5-e799-4485-9bc4-294d1c10d036,,Cleft Lip Width,Cleft Lip Width (cm),,Misc,Numeric,,TRUE,,,,,,,
f00cb828-8f65-47f4-9983-1a5812f8560c,,Event Form to be completed,,,Misc,Coded,,,,,,,a2065636-5326-40f5-aed6-0cc2cca81ccc;b497171e-0410-4d8d-bbd4-7e1a8f8b504e,,
b5aec8a1-86f2-4dd7-959c-8152511d2d11,,Kassaye,,,Misc,N/A,,,,,,,,,
07f59380-8c78-4baf-9fc2-c60dd96fb6a0,,Hamere,,,Misc,N/A,,,,,,,,,
6cf0ee75-1dfb-4d79-bb2e-2a531e956cf6,,Merertu,,,Misc,N/A,,,,,,,,,
16054332-115b-429b-a2d8-308fc4dea7e7,,Anteneh,,,Misc,N/A,,,,,,,,,
6da370bd-9622-46e3-a02f-edb7fd198e03,,Surgery Event Comment,Comment,,Misc,Text,,,,,,,,,
a4f0c8b0-e487-4078-af68-deb16710d4c7,,Medication Comment,Comment,,Misc,Text,,,,,,,,,
44cf2b25-2c07-44cb-bb23-ef0434bd653b,,SW Client First Name,First Name,,Misc,Text,,,,,,,,,
e7594314-f599-4f4c-82a6-87832363ebae,,SW Client Middle Name,Middle Name,,Misc,Text,,,,,,,,,
65608fd9-ce24-435e-ab79-637eb94fb732,,SW Client Last Name,Last Name,,Misc,Text,,,,,,,,,
b17db401-fced-415c-9a0c-03cfcb1b6875,TRUE,Mererty,,,Misc,N/A,,,,,,,,,
cf20021c-3f89-4dde-8a2c-ace5f6acdb46,,Abeba,,,Misc,N/A,,,,,,,,,
165fc8d6-4561-4c57-bd65-a988401a75fc,,I Normal,,,Misc,N/A,,,,,,,,,
9d5f0fd3-782d-4d16-878f-21916d96d6cf,,II Overjet,,,Misc,N/A,,,,,,,,,
dc7e3296-1af5-4cef-93b3-fd26e5930c88,,III Underjet,,,Misc,N/A,,,,,,,,,
d44992c1-72b2-4be1-8161-d0509eeb9ed5,,Open Bite,,,Misc,N/A,,,,,,,,,
e454acd3-d7cf-40cf-b663-6829de376044,,Closed Bite,,,Misc,N/A,,,,,,,,,
2daf727d-2fa2-414c-a78f-d1ec75451d96,,Excessive,,,Misc,N/A,,,,,,,,,
aace13f7-8bc3-4c73-8891-87f0fdca6aff,,Guardian no concern,,,Misc,N/A,,,,,,,,,
83cc35b6-914a-47b0-9823-ed8ef30ac10f,,Mass,,,Misc,N/A,,,,,,,,,
ce3f907b-9f14-48a5-990b-bd97b30c2052,,Atretic,,,Misc,N/A,,,,,,,,,
4998aebd-3355-4590-a651-5a7cb3b7e7cc,,Foreign Body,,,Misc,N/A,,,,,,,,,
87e80e85-0991-4c91-9dd8-c3cf21b2c7fd,,Tender,,,Misc,N/A,,,,,,,,,
ae08fb58-43eb-423c-9d52-ec0c5dbb43e1,,Swollen,,,Misc,N/A,,,,,,,,,
56704c23-c131-44d5-8481-f519ae0d10c2,,Unilateral,,,Misc,N/A,,,,,,,,,
df911f74-739d-4d41-a609-a055377e301e,,Can Affect Language Development,,,Misc,N/A,,,,,,,,,
a84c7af7-163f-47f4-853a-2cf21d39648e,,Cannot Affect Language Development,,,Misc,N/A,,,,,,,,,
,,Pritee test,,,Misc,Text,,,,,,,,,
,,Demo,,,Misc,Text,,,,,,,,,
